ASSETNUM;NUM_DTO;NUM_BARRIO;CODIGO_ESPECIE;PERIMETRO;NUM_PARQUE;ALTURA_TOTAL;edad_arbol;estado_sanitario;riesgo_caida;necesidad_poda;fecha_ultima_poda;coste_mantenimiento
2046357;3;33;UPU;78;0;10;36;REGULAR;MEDIO;1;2022-03-02;176.62
2046409;3;33;CSE;78;0;13;38;REGULAR;MEDIO;0;2025-01-02;106.45
2061517;3;35;SJA;78;0;10;26;SANO;MEDIO;0;2025-10-05;92.22
2049617;3;32;CAU;78;0;7;22;SANO;BAJO;0;2024-11-29;89.56
2051302;3;34;SJA;78;0;10;40;REGULAR;MEDIO;0;2025-11-12;141.1
2049710;3;32;CBI;78;0;14;42;SANO;MEDIO;0;2025-05-25;108.22
2116921;9;91;ANE;78;0;14;43;REGULAR;MEDIO;1;2024-12-05;185.39
2122110;9;97;PDA;78;0;15;40;REGULAR;MEDIO;0;2025-05-08;133.51
2071345;3;32;CAR;78;0;12;43;REGULAR;MEDIO;1;2025-01-02;177.88
2124483;9;93;UPU;78;0;8;27;SANO;BAJO;0;2025-11-04;72.27
2128013;8;85;PIN;78;0;7;16;SANO;BAJO;0;2025-02-22;77.19
2078479;3;33;CSE;78;0;15;42;REGULAR;MEDIO;0;2025-06-19;114.24
2127420;9;94;PDA;78;0;10;30;REGULAR;MEDIO;0;2025-09-21;114.62
2134274;9;93;FEX;78;0;9;23;SANO;BAJO;0;2024-12-22;62.27
2204009;5;55;SJA;78;0;8;30;SANO;BAJO;0;2025-01-10;68.3
2136096;9;97;PHS;78;0;5;16;SANO;BAJO;0;2025-04-04;24.61
1667796;9;95;CBI;78;0;9;28;SANO;BAJO;1;2022-09-25;132.16
1580228;9;95;PDA;78;0;10;26;SANO;BAJO;0;2025-01-30;46.33
2140882;9;97;UPU;78;0;8;23;SANO;MEDIO;0;2025-11-13;88.33
6151086;3;31;RPS;78;0;15;34;REGULAR;MEDIO;0;2025-11-22;118.95
2135789;9;97;PDA;78;0;14;40;REGULAR;MEDIO;0;2025-07-27;131.51
1776923;9;95;CBI;78;0;9;21;SANO;MEDIO;0;2025-07-02;84.85
1618959;5;53;PDA;78;0;9;26;SANO;BAJO;0;2025-05-31;86.18
1620637;5;55;CAU;78;0;6;15;SANO;BAJO;1;2024-05-19;112.57
1619897;5;55;PDA;78;0;13;45;REGULAR;MEDIO;0;2025-03-10;131.9
1625066;5;54;PDA;78;0;9;29;SANO;BAJO;0;2025-07-30;72.49
1617086;5;55;PDA;78;0;10;33;REGULAR;MEDIO;0;2025-11-08;95.57
2146019;9;91;RPS;78;0;12;35;REGULAR;MEDIO;1;2024-01-02;164.2
1619736;5;55;PDA;78;0;8;31;SANO;BAJO;0;2025-07-15;78.68
1625513;5;55;GTR;78;0;6;18;SANO;BAJO;0;2025-03-19;50.73
1629855;5;51;UPU;78;0;9;27;SANO;MEDIO;0;2025-03-27;128.11
1638142;5;51;PDA;78;0;10;33;REGULAR;MEDIO;1;2022-12-08;152.41
2150855;9;91;QIL;78;0;12;36;SANO;BAJO;1;2024-03-13;131.33
1632164;5;54;SJA;78;0;10;31;REGULAR;MEDIO;1;2022-10-01;142.93
1639453;5;53;UPU;78;0;9;29;SANO;BAJO;1;2022-04-16;117.21
1640159;5;51;PDA;78;0;5;21;SANO;BAJO;0;2024-12-30;56.34
1645063;5;51;PDA;78;0;10;34;SANO;BAJO;0;2025-04-02;86.13
2167409;9;95;LST;78;0;11;37;REGULAR;MEDIO;0;2025-12-02;116.25
1882414;16;166;PPI;78;0;5;13;SANO;BAJO;1;2023-10-27;102.11
1644796;5;51;SJA;78;0;9;21;SANO;BAJO;1;2023-10-22;106.9
2168645;9;96;CSE;78;0;14;43;REGULAR;MEDIO;1;2023-03-21;182.2
2170732;9;97;PPI;78;0;8;24;SANO;BAJO;0;2025-03-17;68.76
1870739;16;166;CSE;78;0;12;39;REGULAR;MEDIO;0;2025-05-14;116.35
1642269;5;52;PDA;78;0;11;43;REGULAR;MEDIO;0;2025-03-11;141.14
1643444;5;51;SJA;78;0;8;24;SANO;BAJO;1;2023-12-12;84.74
2168797;9;96;MEA;78;0;9;35;SANO;BAJO;1;2024-05-09;128.1
1648794;5;56;PDA;78;0;10;32;SANO;BAJO;0;2025-09-25;97.83
2174437;9;94;GTR;78;0;9;37;REGULAR;BAJO;1;2024-06-01;134.57
2171209;9;95;PPI;78;0;6;19;SANO;BAJO;1;2025-04-24;124.0
2167002;9;91;FAN;78;0;10;35;REGULAR;MEDIO;0;2025-08-04;113.02
1968741;16;164;UPU;77;0;12;39;SANO;MEDIO;0;2025-11-02;99.73
1812511;15;159;PPI;77;0;10;31;REGULAR;MEDIO;1;2023-02-21;177.29
9847979;3;35;CSI;77;1;9;32;REGULAR;MEDIO;0;2025-07-31;110.47
2075754;1;15;SJA;77;0;10;37;REGULAR;BAJO;0;2025-09-13;113.89
1847443;8;87;RPS;77;0;9;24;SANO;BAJO;0;2024-12-27;81.32
2114068;6;63;LJA;77;0;8;19;SANO;BAJO;1;2022-11-18;119.0
5266691;16;166;CAU;77;15;9;28;SANO;BAJO;0;2025-03-08;77.7
2113318;6;63;SJA;77;0;10;31;SANO;MEDIO;0;2025-04-01;110.29
2120336;6;61;PDA;77;0;16;42;REGULAR;MEDIO;1;2025-01-07;211.8
9846804;3;35;RPS;77;1;6;23;SANO;MEDIO;1;2022-01-19;135.41
5267366;16;166;PBU;77;15;5;20;SANO;BAJO;1;2023-08-24;110.57
9848476;3;35;PPI;77;1;7;23;SANO;BAJO;0;2025-10-15;75.81
1894398;15;157;PDA;77;0;11;32;REGULAR;MEDIO;0;2024-12-19;121.76
5722065;9;91;ANE;77;2;13;45;REGULAR;MEDIO;0;2025-01-27;143.87
1927010;15;157;PDA;77;0;11;39;REGULAR;MEDIO;1;2022-09-08;166.77
1923417;15;152;SJA;77;0;9;33;SANO;BAJO;0;2025-03-16;94.03
1942626;15;154;SJA;77;0;14;34;SANO;BAJO;1;2022-05-12;120.84
1958066;15;153;PDA;77;0;11;38;REGULAR;MEDIO;1;2024-10-07;161.71
1731480;19;193;PPI;77;0;7;31;SANO;BAJO;0;2025-04-29;79.77
2107245;12;121;POR;77;0;10;31;SANO;BAJO;1;2022-12-09;134.88
5710258;9;91;RPS;77;2;6;20;SANO;BAJO;0;2024-12-07;49.54
9847535;3;35;OEU;77;1;5;13;SANO;BAJO;0;2025-10-06;59.52
2111086;8;87;PDA;77;0;8;26;SANO;BAJO;1;2023-11-24;112.51
9846889;3;35;LJA;77;1;9;25;SANO;BAJO;0;2025-05-12;56.91
9851438;3;35;PDU;77;1;5;20;SANO;BAJO;0;2024-11-22;49.74
9853542;3;35;AHI;77;1;9;26;SANO;BAJO;1;2024-03-13;136.92
9853707;3;35;UMI;77;1;13;41;REGULAR;MEDIO;1;2023-11-14;158.82
9852821;3;35;CSI;77;1;8;33;SANO;MEDIO;0;2025-06-14;73.55
9855253;3;35;ABP;77;1;8;21;SANO;BAJO;0;2025-07-02;80.04
5716221;9;91;PAB;77;2;18;50;REGULAR;MEDIO;0;2024-11-14;129.21
9856024;3;35;QIL;77;1;8;22;SANO;MEDIO;0;2025-07-08;71.59
5266945;16;166;CAU;77;15;8;24;SANO;BAJO;1;2025-01-24;104.9
1764241;17;174;PAL;77;0;12;44;REGULAR;MEDIO;0;2025-04-01;119.2
1769574;17;171;PAL;77;0;12;38;REGULAR;MEDIO;0;2025-09-02;106.89
5629368;9;93;PDU;77;8;5;19;SANO;BAJO;1;2022-06-07;96.55
1957281;15;155;SJA;77;0;11;35;REGULAR;MEDIO;1;2025-02-28;162.42
1915955;15;155;APS;77;0;8;25;SANO;BAJO;1;2022-03-22;118.81
1904591;15;155;MEA;77;0;8;26;SANO;MEDIO;0;2024-12-26;90.72
9859210;3;35;PDA;77;1;19;52;MALO;ALTO;1;2022-09-03;274.05
9859016;3;35;AHI;77;1;10;30;SANO;BAJO;0;2025-10-20;60.06
9859241;3;35;AHI;77;1;11;38;REGULAR;MEDIO;1;2022-12-07;183.43
9857692;3;35;AHI;77;1;8;20;SANO;BAJO;0;2025-02-21;62.59
9858447;3;35;SJA;77;1;8;25;SANO;MEDIO;0;2025-11-06;77.92
9857750;3;35;FEX;77;1;12;33;REGULAR;MEDIO;0;2025-03-30;117.78
1691203;2;24;PAB;77;0;10;24;SANO;MEDIO;1;2024-11-09;121.6
1562741;5;51;SJA;77;0;13;42;REGULAR;MEDIO;1;2024-11-27;171.64
1692057;4;44;AHI;77;0;12;35;SANO;BAJO;0;2025-03-26;92.16
1994048;10;104;PPI;77;0;6;23;SANO;BAJO;0;2025-10-09;43.52
1994838;10;104;MEA;77;0;5;15;SANO;BAJO;0;2025-08-03;50.08
2065406;8;84;PDA;77;0;11;40;MALO;MEDIO;1;2023-01-29;215.75
9860705;3;35;RPS;77;1;9;33;SANO;BAJO;0;2025-07-20;77.24
1998856;8;86;PNI;77;0;15;47;REGULAR;MEDIO;1;2025-01-05;184.36
1696616;2;24;MEA;77;0;6;22;SANO;BAJO;1;2022-05-03;95.45
1999948;10;102;MAX;77;0;10;26;SANO;BAJO;1;2023-11-21;95.1
1698190;2;25;TIX;77;0;8;31;REGULAR;MEDIO;0;2025-10-04;99.74
1698490;4;41;SJA;77;0;14;33;REGULAR;MEDIO;0;2025-03-12;116.9
1700671;4;46;SJA;77;0;12;36;SANO;BAJO;0;2025-01-29;94.49
5614570;4;43;LLU;77;4;7;17;SANO;BAJO;1;2022-12-27;81.31
2006075;8;86;CBI;77;0;8;23;SANO;BAJO;0;2025-05-31;76.17
5615406;4;43;LLU;77;4;8;28;SANO;BAJO;0;2025-02-10;47.75
1738472;6;61;PDA;77;0;15;43;SANO;BAJO;1;2023-03-14;122.27
2007619;8;88;MEA;77;0;8;27;SANO;BAJO;1;2025-01-27;104.45
2142308;9;91;SJA;77;0;13;46;REGULAR;MEDIO;1;2022-06-25;164.93
2040062;8;86;CAR;77;0;7;18;SANO;MEDIO;0;2025-11-13;74.6
2039418;8;86;CAR;77;0;8;20;SANO;BAJO;0;2025-04-30;45.46
2034482;8;83;RPS;77;0;6;27;SANO;BAJO;1;2023-08-12;115.98
1718068;2;24;MAL;77;0;7;26;SANO;BAJO;1;2022-12-08;106.39
2038466;8;85;PPI;77;0;7;28;SANO;BAJO;1;2023-01-26;106.76
1715258;2;21;PDA;77;0;10;28;SANO;BAJO;0;2024-12-15;58.67
1722146;2;27;RPS;77;0;8;26;SANO;BAJO;0;2024-12-21;80.01
1754636;4;44;ULX;77;0;11;27;SANO;BAJO;0;2025-09-23;71.1
1726479;2;21;CSE;77;0;7;30;SANO;BAJO;0;2025-10-02;77.17
2052983;8;81;PPI;77;0;6;17;SANO;BAJO;0;2025-09-18;83.09
2055564;8;85;PDA;77;0;12;29;SANO;BAJO;0;2024-12-20;100.69
2052418;8;86;RPS;77;0;7;27;SANO;BAJO;0;2025-02-06;51.34
2054392;8;83;PDA;77;0;10;30;SANO;BAJO;0;2025-04-17;87.01
2053124;10;102;MEA;77;0;9;36;REGULAR;BAJO;0;2025-01-18;102.44
2059852;8;83;PDA;77;0;10;30;SANO;BAJO;1;2025-05-08;138.98
2067317;8;84;PDA;77;0;10;25;SANO;BAJO;0;2025-11-02;110.03
2065127;8;85;PDA;77;0;12;39;REGULAR;MEDIO;0;2025-07-13;126.55
2036198;5;54;AHI;77;0;8;32;SANO;BAJO;1;2023-03-21;119.99
2036976;3;33;CAT;77;0;13;38;REGULAR;MEDIO;1;2024-04-08;181.87
2066622;8;85;PDA;77;0;11;34;REGULAR;MEDIO;0;2025-07-28;144.35
2060100;8;87;PDA;77;0;8;18;SANO;BAJO;0;2025-09-05;71.95
2065042;8;83;PDA;77;0;10;27;SANO;BAJO;0;2025-03-03;91.64
2028396;3;33;CAT;77;0;8;25;SANO;BAJO;0;2024-11-19;69.23
2068735;8;85;PDA;77;0;15;42;REGULAR;MEDIO;0;2025-08-10;117.94
2048223;3;32;UPU;77;0;12;40;REGULAR;MEDIO;1;2024-01-22;125.8
2051023;3;33;UPU;77;0;15;54;MALO;MEDIO;0;2025-05-28;197.15
2083830;8;86;PDA;77;0;9;31;SANO;BAJO;0;2025-05-24;89.67
2115474;9;93;FEX;77;0;9;32;SANO;BAJO;1;2023-07-10;142.89
2051267;3;31;AHI;77;0;10;28;REGULAR;MEDIO;1;2024-02-28;157.53
2109916;8;86;PDA;77;0;10;28;SANO;BAJO;0;2025-05-08;93.51
2113955;9;91;APL;77;0;10;31;SANO;BAJO;1;2022-03-13;139.64
2095602;3;33;ANE;77;0;10;28;SANO;MEDIO;0;2025-10-01;84.42
2072669;3;32;CLE;77;0;12;40;REGULAR;MEDIO;1;2023-09-08;163.23
2123396;9;94;ANE;77;0;7;20;REGULAR;MEDIO;0;2025-01-26;114.71
2124139;8;87;CAT;77;0;10;31;SANO;BAJO;1;2024-11-30;119.17
2125813;8;87;ANE;77;0;8;25;SANO;BAJO;0;2025-12-07;63.55
2126352;9;94;SJA;77;0;7;26;SANO;BAJO;1;2022-10-14;114.71
2078289;3;33;CSE;77;0;9;33;SANO;BAJO;1;2024-11-11;121.62
2130988;9;97;GTR;77;0;10;26;SANO;BAJO;0;2025-07-07;99.51
2135312;8;83;PDA;77;0;9;28;SANO;BAJO;1;2024-07-30;110.44
2204097;5;55;SJA;77;0;7;20;SANO;BAJO;0;2025-01-31;74.03
2136036;9;97;RPS;77;0;11;36;REGULAR;MEDIO;0;2025-10-31;155.95
6152586;3;31;SJA;77;0;13;41;REGULAR;MEDIO;0;2025-10-29;138.89
2139032;9;97;TIC;77;0;8;22;SANO;BAJO;0;2025-03-28;67.72
2148775;9;97;PPI;77;0;6;25;SANO;BAJO;0;2025-04-20;86.12
2149986;9;91;LST;77;0;14;37;REGULAR;MEDIO;0;2025-09-23;134.44
1625779;5;55;UPU;77;0;9;27;REGULAR;MEDIO;1;2022-08-08;172.94
1648291;14;141;ANE;77;0;9;27;REGULAR;BAJO;0;2025-09-13;72.57
1854924;16;166;PHA;77;0;7;23;SANO;BAJO;0;2025-03-30;58.45
1629807;5;51;PDA;77;0;11;24;SANO;BAJO;0;2025-09-18;59.96
1623398;5;54;UPU;77;0;10;36;REGULAR;MEDIO;1;2022-03-10;135.7
2159755;9;95;PDA;77;0;9;27;SANO;BAJO;0;2025-08-04;79.5
2159822;9;95;PDA;77;0;12;44;MALO;MEDIO;0;2025-02-19;171.05
1640405;5;52;PDA;77;0;10;30;SANO;BAJO;0;2025-06-14;86.84
1639329;5;51;SJA;77;0;11;34;SANO;MEDIO;0;2025-03-10;72.44
2164531;8;86;PPI;77;0;5;21;SANO;BAJO;0;2025-08-24;69.65
1895832;16;164;AHI;77;0;6;22;SANO;BAJO;0;2025-01-25;73.22
1644893;5;51;GTR;77;0;6;20;SANO;BAJO;1;2024-04-10;123.68
1640728;5;51;GTR;77;0;6;22;SANO;BAJO;1;2022-08-22;124.54
1647142;5;52;PDA;77;0;10;36;SANO;BAJO;0;2025-12-17;67.65
1643348;5;51;SJA;77;0;7;20;SANO;BAJO;0;2025-05-04;71.66
2165123;9;91;FEX;77;0;13;39;REGULAR;MEDIO;0;2024-12-24;121.34
1641283;5;51;PDA;77;0;9;26;SANO;BAJO;1;2022-09-07;95.06
1643158;5;52;PDA;77;0;13;37;MALO;ALTO;1;2023-09-10;250.28
2089232;5;54;SJA;76;0;9;27;SANO;BAJO;0;2024-12-04;78.58
1781074;19;191;TIT;76;0;6;23;SANO;BAJO;0;2025-06-27;53.67
1809500;16;166;CLE;76;0;6;25;SANO;BAJO;0;2024-11-29;66.91
10052952;12;121;UPU;76;0;7;26;SANO;BAJO;0;2025-08-30;38.27
1749054;4;42;SJA;76;0;12;36;MALO;MEDIO;0;2025-05-17;166.77
2098975;6;65;PPI;76;0;7;21;SANO;BAJO;0;2025-07-11;64.49
2114045;6;62;PDA;76;0;9;28;SANO;BAJO;0;2025-08-22;61.25
2113592;6;63;PDA;76;0;11;24;REGULAR;MEDIO;0;2024-12-21;115.52
2089492;8;87;PDA;76;0;9;24;SANO;BAJO;0;2025-10-06;55.02
2115891;6;62;PDA;76;0;10;29;SANO;BAJO;0;2025-06-12;71.29
2128359;6;65;UPU;76;0;11;31;REGULAR;MEDIO;0;2025-02-05;83.02
9672769;20;208;CAU;76;29;8;30;SANO;BAJO;0;2024-12-25;72.3
1729105;6;62;PDA;76;0;12;40;REGULAR;MEDIO;0;2025-08-25;155.49
2136555;6;62;PDA;76;0;16;47;REGULAR;MEDIO;1;2024-10-31;201.33
1744935;6;63;ANE;76;0;7;29;SANO;BAJO;0;2025-04-06;60.93
1755827;6;62;PDA;76;0;10;45;REGULAR;MEDIO;1;2023-07-01;153.48
2113530;6;63;AHI;76;0;6;25;SANO;BAJO;0;2025-04-20;70.74
1913260;15;155;PDA;76;0;12;32;SANO;BAJO;0;2025-07-25;62.23
1897136;15;159;UPU;76;0;9;26;SANO;BAJO;1;2025-04-05;118.36
1726083;4;42;SJA;76;0;13;39;REGULAR;MEDIO;0;2025-08-08;124.08
1785771;15;152;UMI;76;0;11;34;REGULAR;MEDIO;0;2024-11-22;130.06
1927588;15;157;PDA;76;0;11;35;SANO;BAJO;0;2025-07-04;46.25
9848313;3;35;PPI;76;1;8;29;SANO;MEDIO;0;2025-03-31;83.97
1912278;15;151;RPS;76;0;9;31;REGULAR;MEDIO;1;2024-09-27;166.06
1921744;15;151;CAU;76;0;9;36;MALO;MEDIO;1;2023-04-11;218.86
1939696;15;153;PDA;76;0;12;26;SANO;MEDIO;0;2025-01-09;102.14
1951697;15;154;PDA;76;0;13;35;REGULAR;MEDIO;1;2023-12-26;173.22
1969374;15;152;UPU;76;0;9;29;SANO;BAJO;0;2025-02-27;47.2
9845884;3;35;MAL;76;1;4;12;SANO;BAJO;0;2024-12-15;62.93
1960590;15;154;PDA;76;0;15;48;REGULAR;MEDIO;0;2024-11-25;118.02
1943817;15;159;UPU;76;0;9;32;SANO;BAJO;0;2025-09-11;72.99
2145695;7;75;PDA;76;0;10;31;REGULAR;MEDIO;0;2025-07-09;119.71
2028319;12;121;SJA;76;0;7;18;SANO;BAJO;0;2025-03-03;65.79
5705788;9;91;PDA;76;2;20;63;MALO;ALTO;0;2025-03-24;223.15
5708273;9;91;SJA;76;2;12;36;SANO;BAJO;1;2023-07-26;170.56
2089534;8;87;PDA;76;0;8;21;SANO;BAJO;0;2025-05-13;80.88
2094976;8;87;PDA;76;0;8;27;SANO;BAJO;0;2025-11-11;80.74
9847707;3;35;UMI;76;1;9;25;SANO;BAJO;0;2025-07-20;62.04
1762173;4;44;LJA;76;0;7;29;SANO;BAJO;1;2023-03-18;120.18
9847568;3;35;UMI;76;1;10;34;SANO;BAJO;0;2025-03-20;89.97
9849480;3;35;AAL;76;1;10;35;SANO;BAJO;0;2025-02-23;74.28
9848575;3;35;AHI;76;1;4;15;SANO;BAJO;0;2025-07-17;42.85
9851182;3;35;AHI;76;1;10;31;SANO;BAJO;0;2025-03-14;122.33
9863114;3;35;CSI;76;1;9;35;REGULAR;MEDIO;1;2024-10-01;169.01
9853895;3;35;BRP;76;1;12;31;SANO;MEDIO;0;2024-12-28;94.47
9853404;3;35;UPU;76;1;9;27;SANO;MEDIO;0;2025-04-28;78.06
9855214;3;35;AHI;76;1;11;35;REGULAR;MEDIO;0;2025-05-27;131.23
9855251;3;35;AHI;76;1;9;31;REGULAR;MEDIO;0;2025-08-28;115.38
9855616;3;35;AHI;76;1;8;24;SANO;BAJO;0;2025-02-18;44.01
1769532;17;171;PAL;76;0;12;42;REGULAR;MEDIO;0;2025-04-04;113.34
1860773;17;173;ANE;76;0;8;22;SANO;BAJO;0;2025-09-19;88.49
5267122;16;166;PBU;76;15;8;26;SANO;BAJO;0;2024-12-22;78.87
1769566;17;171;PAL;76;0;15;42;REGULAR;MEDIO;0;2025-04-11;162.83
9857405;3;35;AHI;76;1;14;39;REGULAR;MEDIO;1;2024-10-18;202.34
5264835;16;166;PIN;76;15;6;23;SANO;BAJO;0;2025-06-18;62.14
1953674;15;155;RPS;76;0;8;20;SANO;BAJO;0;2025-07-30;66.82
1941571;15;155;SJA;76;0;13;42;REGULAR;MEDIO;0;2025-08-14;114.9
5264794;16;166;QSU;76;15;8;29;SANO;BAJO;0;2025-05-04;81.94
1913010;15;156;KPA;76;0;6;12;SANO;BAJO;0;2025-08-14;68.54
9856235;3;35;AHI;76;1;7;24;REGULAR;MEDIO;0;2025-08-05;105.79
9858818;3;35;GTR;76;1;10;32;SANO;BAJO;1;2025-03-28;113.68
9860445;3;35;UPU;76;1;7;31;SANO;BAJO;0;2025-09-28;69.32
5703100;9;91;TOC;76;2;15;50;REGULAR;MEDIO;0;2025-05-03;138.61
9857956;3;35;UMI;76;1;9;36;REGULAR;MEDIO;0;2025-09-30;110.39
5712570;9;91;ANE;76;2;10;23;SANO;BAJO;1;2024-09-02;136.72
9859688;3;35;CSE;76;1;10;25;SANO;BAJO;0;2025-09-03;77.14
9859747;3;35;CSE;76;1;7;26;SANO;BAJO;1;2024-12-21;140.06
1593285;9;96;CSE;76;0;4;25;SANO;BAJO;0;2025-02-24;49.93
5716566;9;91;PAB;76;2;17;50;REGULAR;MEDIO;1;2024-08-02;197.87
1670476;2;24;CBI;76;0;7;22;SANO;BAJO;0;2024-12-20;72.74
1670579;2;24;CBI;76;0;7;19;SANO;BAJO;0;2025-12-08;30.86
1758501;2;22;PDA;76;0;20;57;MALO;ALTO;1;2024-11-04;289.2
1691989;4;45;MEA;76;0;12;31;REGULAR;MEDIO;0;2024-12-06;135.19
9860373;3;35;CAU;76;1;11;33;REGULAR;MEDIO;1;2022-12-19;144.99
1997374;8;83;UPU;76;0;10;31;SANO;BAJO;0;2025-08-10;55.09
1561540;5;52;PPI;76;0;10;32;REGULAR;MEDIO;0;2025-09-13;102.1
1698307;2;25;FAN;76;0;7;29;SANO;BAJO;0;2025-10-18;67.44
1694723;4;41;TIP;76;0;11;33;SANO;MEDIO;0;2024-11-21;95.09
1697387;2;25;RPS;76;0;11;31;REGULAR;MEDIO;0;2025-04-21;113.67
1698576;4;41;SJA;76;0;11;36;REGULAR;MEDIO;1;2024-02-11;157.77
1695717;2;24;ANE;76;0;7;33;REGULAR;MEDIO;1;2024-05-19;151.86
2004628;8;82;PAL;76;0;12;31;SANO;BAJO;0;2025-10-01;62.31
2004633;8;82;POC;76;0;10;22;SANO;BAJO;1;2024-02-01;120.31
5614439;4;43;LLU;76;4;16;47;MALO;ALTO;1;2022-08-23;266.6
1645856;7;75;PPI;76;0;6;16;SANO;BAJO;0;2025-06-25;62.55
5613393;4;43;LLU;76;4;10;33;SANO;MEDIO;0;2025-03-31;76.9
5613536;4;43;LLU;76;4;7;21;SANO;BAJO;0;2025-01-12;88.0
5614653;4;43;CAU;76;4;8;20;SANO;BAJO;0;2024-11-21;56.23
1701611;2;24;PDA;76;0;12;39;REGULAR;MEDIO;0;2025-09-28;129.96
1709544;2;22;AHI;76;0;6;25;SANO;BAJO;1;2021-12-01;119.81
2016529;8;86;SJA;76;0;7;16;SANO;BAJO;0;2025-03-28;71.59
1994998;10;104;CBI;76;0;3;13;SANO;BAJO;0;2025-01-18;68.45
5615327;4;43;LLU;76;4;12;36;SANO;MEDIO;0;2025-02-02;98.05
5615436;4;43;LLU;76;4;16;50;REGULAR;MEDIO;0;2025-01-07;138.01
2017063;8;86;PAL;76;0;9;38;REGULAR;MEDIO;1;2022-08-04;158.8
1722156;2;22;RPS;76;0;8;23;SANO;BAJO;0;2025-07-20;52.17
1723043;2;24;CSE;76;0;9;25;REGULAR;MEDIO;0;2025-01-05;95.63
1759031;4;44;PIT;76;0;6;28;SANO;BAJO;0;2025-06-02;47.9
2051378;10;104;PTO;76;0;7;24;SANO;BAJO;0;2025-03-30;64.92
2058350;8;85;PDA;76;0;15;51;REGULAR;MEDIO;0;2025-02-10;164.64
2058476;8;85;PDA;76;0;16;54;REGULAR;MEDIO;0;2025-04-14;155.3
2055948;8;86;PDA;76;0;9;28;SANO;BAJO;0;2025-03-06;71.0
2059289;8;86;PDA;76;0;10;24;SANO;BAJO;0;2025-12-09;50.24
2066973;8;87;PDA;76;0;11;24;SANO;MEDIO;0;2025-06-16;75.09
2022459;4;46;SJA;76;0;11;38;SANO;MEDIO;0;2025-06-13;93.53
2016890;3;33;UPU;76;0;11;20;SANO;MEDIO;1;2023-08-10;138.28
2060952;8;85;PDA;76;0;13;37;SANO;BAJO;0;2024-11-25;78.12
2065085;8;85;PDA;76;0;14;47;REGULAR;MEDIO;0;2025-01-15;116.38
2065812;8;83;PDA;76;0;12;32;SANO;MEDIO;0;2025-06-16;73.58
2075159;8;85;PDA;76;0;9;32;SANO;BAJO;1;2023-11-18;131.79
2039949;3;33;UPU;76;0;10;29;SANO;BAJO;0;2025-05-11;64.23
2065757;8;84;PDA;76;0;11;38;SANO;BAJO;0;2025-01-07;104.92
2062207;10;107;LJA;76;0;5;14;SANO;BAJO;1;2022-12-08;118.08
2020662;4;44;PPI;76;0;8;28;SANO;MEDIO;0;2024-12-02;99.43
2075240;8;85;PDA;76;0;13;36;REGULAR;MEDIO;1;2024-10-08;175.95
2069405;8;85;PDA;76;0;13;35;REGULAR;MEDIO;0;2025-01-29;126.43
2077349;8;87;PDA;76;0;8;25;SANO;BAJO;1;2024-07-30;112.29
2081410;8;83;PDA;76;0;10;28;SANO;BAJO;0;2025-01-24;60.97
2081411;8;83;PDA;76;0;9;27;SANO;BAJO;1;2023-01-29;118.83
2049959;3;32;AHI;76;0;12;39;REGULAR;MEDIO;0;2025-12-06;140.68
2083869;8;86;PDA;76;0;9;20;SANO;BAJO;0;2025-09-10;88.9
2053803;3;32;ANE;76;0;6;23;SANO;BAJO;1;2024-12-27;105.25
2087669;8;84;PDA;76;0;12;41;REGULAR;MEDIO;0;2025-01-06;88.37
2069221;3;32;PYSP;76;0;12;40;REGULAR;MEDIO;0;2025-09-14;145.59
2049709;3;32;CBI;76;0;14;44;REGULAR;MEDIO;1;2023-05-25;199.76
2055136;3;32;PDA;76;0;15;41;MALO;ALTO;0;2025-02-08;201.34
2051336;3;33;UPU;76;0;11;34;REGULAR;MEDIO;0;2025-05-28;120.47
2123363;9;93;PPI;76;0;5;19;SANO;BAJO;1;2023-09-19;110.46
2117754;9;91;ANE;76;0;13;45;REGULAR;MEDIO;1;2024-04-10;205.03
2123312;9;93;PEI;76;0;6;15;SANO;BAJO;0;2025-11-25;27.5
2112793;3;31;MEA;76;0;14;37;SANO;MEDIO;0;2025-03-30;109.52
2073448;3;32;PPI;76;0;9;37;SANO;BAJO;0;2025-03-03;69.26
2130288;9;97;CSE;76;0;11;37;REGULAR;MEDIO;0;2025-02-07;110.04
2134333;9;94;RPS;76;0;8;24;SANO;BAJO;0;2025-05-04;72.32
7935579;3;36;LIN;76;0;5;25;SANO;BAJO;0;2025-01-09;55.51
2138562;9;91;CAU;76;0;9;27;SANO;MEDIO;1;2023-04-27;99.41
2139825;9;97;CSE;76;0;6;19;SANO;BAJO;0;2025-11-16;60.89
2139773;9;97;CSE;76;0;6;12;SANO;BAJO;1;2023-04-05;115.21
2139046;9;97;CSE;76;0;11;38;SANO;MEDIO;0;2025-06-18;98.9
2142564;9;97;UPU;76;0;8;27;SANO;BAJO;0;2025-08-02;59.57
2137771;9;94;APL;76;0;7;27;SANO;BAJO;0;2025-04-23;91.73
1613110;5;55;SJA;76;0;7;20;REGULAR;MEDIO;0;2025-03-04;90.64
1619385;5;55;PDA;76;0;11;38;REGULAR;MEDIO;1;2023-01-20;157.19
1619879;5;55;PDA;76;0;11;33;SANO;MEDIO;0;2025-03-05;90.2
1624315;5;55;UPU;76;0;8;32;SANO;BAJO;0;2025-11-04;78.62
